3640.42345	-7.4
3640.42544	-8
3640.42742	-6.9
3643.37862	-2.3
3643.38145	-2.8
3643.38418	-1.9
3643.38711	-2
3643.38987	-2.4
3643.39268	-2.2
3643.3955	-2.4
3643.3983	-2.4
3643.40145	-2.6
3643.40918	-2.6
3643.41242	-3
3643.41569	-3
3643.41901	-3.4
3643.42355	-2.7
3643.42759	-2.7
3643.43198	-2.5
3643.44429	-2.4
3643.44819	-3.2
3643.45198	-3.6
3643.4569	-2
3643.46087	-2.1
3643.46521	-2.7
3643.47792	-2.5
3643.48193	-3.2
3643.48618	-3.8
3643.48995	-2.7
3643.4938	-2.9
3643.49781	-2.8
3643.50193	-3.9
3648.44693	0.4
3648.44998	-0.1
3648.45244	0.6
3648.45459	-0.3
3648.45727	0.2
3648.45966	0.2
3648.46196	-1.2
3648.46481	-0.3
3648.46748	-0.7
3648.4775	-1.7
3648.48152	-1.5
3648.48499	-1.9
3648.48769	-1.2
3648.49037	-1.4
3648.49322	-1.8
3648.49624	-1.6
3648.49889	-2
3651.3569	-1.8
3651.35925	0.5
3651.36148	-1.1
3651.36355	-1.3
3651.36543	-0.7
3651.36722	-1.4
3651.36906	-0.9
3651.37088	-0.6
3651.37264	-1.4
3651.37442	-2.8
3651.38088	-2.2
3651.38277	-3
3651.3847	-4
3651.38664	-2.8
3651.38969	-2.6
3651.39163	-3.3
3651.39412	-2.7
3651.39597	-2.9
3651.39771	-2.6
3651.39944	-3.2
3651.40125	-2.9
3651.40299	-3.6
3651.4098	-2.7
3651.41171	-3.4
3651.41348	-3
3651.41536	-3.3
3651.41726	-2.5
3651.41923	-3.4
3651.42205	-0.7
3651.42427	-1.7
3651.42633	-1.4
3651.42841	-1.2
3651.43052	-1.3
3651.43274	-1.4
3651.43494	-1.9
3651.44128	-1.8
3651.44811	-1.6
3651.45039	-1.6
3651.45294	-2
3651.45527	-1.9
3651.45767	-1.8
3651.46001	-1.8
3651.4626	-2
3651.46495	-1.5
3651.46734	-1.1
3651.46956	-1.7
3651.47175	-1.6
3651.47401	-1.8
3651.4762	-1.1
3651.4784	-1.4
3654.33763	-6.9
3654.33998	-6.3
3654.3425	-6.4
3654.34517	-6.2
3654.3476	-6.7
3654.35005	-6.2
3654.35248	-6.7
3654.35492	-6.2
3654.35733	-6.9
3654.35973	-6.7
3654.36665	-6.8
3654.36902	-7
3654.37145	-6.9
3654.37388	-6.7
3654.37631	-7.2
3654.3789	-7
3654.38145	-6.5
3654.384	-6.9
3654.38662	-6.8
3654.38919	-6.4
3654.39696	-5.9
3654.39955	-6.3
3654.40214	-5.7
3654.4046	-5.9
3654.40708	-5.8
3654.40955	-5.8
3654.41199	-5.7
3654.41442	-5.7
3654.41686	-4.6
3654.41935	-4.2
3654.42676	-4.7
3654.42915	-4.1
3654.43146	-4.7
3654.43396	-4.4
3654.43674	-4.6
3654.43929	-3.8
3654.44197	-3.8
3654.44455	-4.4
3654.44711	-4.1
3654.44968	-4.5
3655.31115	-2.4
3655.31331	-3.5
3655.31524	-2.4
3655.31719	-4.5
3655.31916	-4.4
3655.32907	-2.9
3655.33116	-2.9
3655.33317	-4.4
3655.30694	-4
3655.33512	-3.4
3655.33711	-3.9
3655.33931	-3.9
3655.34119	-3.4
3655.3431	-3.7
3655.34505	-4.4
3655.35782	-4.1
3655.3598	-4.9
3655.36175	-4.6
3655.36391	-4.3
3655.36609	-4.4
3655.36863	-4.6
3655.37101	-4.9
3655.37343	-4.5
3655.37574	-5
3655.37794	-5.1
3655.38532	-4.3
3655.38752	-4.6
3655.38956	-4.4
3655.39159	-3.9
3655.39359	-3.8
3655.39559	-3.2
3655.39763	-4
3655.39966	-3.7
3655.40169	-3.8
3655.40372	-3.6
3655.40581	-3.3
3655.40788	-4
3655.41466	-4.1
3655.41668	-3.3
3655.41875	-4.3
3655.42078	-4.1
3655.42262	-3.7
3655.4244	-4
3655.42815	-3.7
3655.43003	-3.8
3655.43198	-4.2
3655.434	-4.2
3655.44318	-4.2
3655.44506	-4.5
3655.44696	-4.4
3655.44872	-3.8
3655.45068	-4
3655.45277	-3.3
3655.45473	-3.6
3655.45683	-4.3
3655.45888	-4.5
3655.46075	-3.8
3655.46892	-4.5
3655.47082	-4.4
3655.47268	-4.4
3655.4748	-4.5
3655.47665	-5
3655.47865	-4
3655.48053	-3.9
3655.48251	-4.6
3655.48441	-4.1
3655.48632	-3.8
3656.29995	-10
3656.30212	-9.3
3656.30431	-10.4
3656.30639	-10
3656.30854	-9.9
3656.31083	-9.5
3656.31294	-9.5
3656.31509	-9.6
3656.31722	-10
3656.31932	-9.6
3656.3214	-9.8
3656.32354	-9.7
3656.33052	-9.3
3656.33264	-9
3656.33472	-9.1
3656.33688	-8.5
3656.33895	-8.8
3656.34102	-8.6
3656.34309	-9.3
3656.34515	-8
3656.34736	-8.6
3656.34957	-8.6
3656.35612	-8.6
3656.35818	-9
3656.36032	-8.9
3656.36251	-9.1
3656.36459	-9
3656.36674	-9.5
3656.36884	-9.4
3656.37095	-9.2
3656.37303	-9.8
3656.37512	-8.8
3656.37727	-9
3656.37938	-9.5
3656.38611	-9.4
3656.38813	-9.2
3656.39023	-9.2
3656.39234	-9
3656.39443	-9.2
3656.39652	-9.1
3656.39862	-8.7
3656.40079	-8.2
3656.40293	-8.4
3656.40509	-8.3
3656.40729	-8.5
3656.40944	-8.3
3656.41153	-8
3656.41363	-8.2
3656.41573	-9.3
3656.41781	-8.7
3656.4253	-9.6
3656.4274	-9.2
3656.42937	-9
3656.43147	-9.1
3656.43366	-9.1
3656.43589	-7.7
3656.43824	-8.5
3656.44054	-8.4
3656.44275	-8.3
3656.44497	-8.1
3656.45181	-8.4
3656.45426	-9.4
3656.45666	-7.7
3656.45917	-7.2
3656.46176	-7.5
3656.46443	-8.1
3656.467	-7.5
3656.46953	-8.6
3656.47778	-7.1
3656.48041	-7.6
3656.48299	-7.4
3656.48578	-7.6
3656.48835	-7
3656.49079	-5.8
3656.49325	-7.1
3656.49575	-7.8
3658.40538	-3.2
3658.40789	-2.7
3658.40972	-2.6
3658.41149	-2.7
3658.41324	-2.5
3658.41501	-2.6
3658.41675	-2.5
3658.41854	-3.5
3658.4203	-3.6
3658.42208	-2.9
3658.42384	-4
3658.42631	-3.6
3658.42916	-3.3
3658.43578	-2.7
3658.43816	-3.8
3658.44032	-3.6
3658.44229	-4.7
3658.44468	-4.9
3658.44697	-4.4
3658.44899	-4.7
3658.45103	-3.5
3658.45316	-4.7
3658.45519	-5.2
3658.45719	-5.3
3658.45919	-2.9
3658.46119	-3.7
3658.46319	-6
3658.46523	-4.6
3658.46721	-4
3658.47443	-4
3658.47747	-3.7
3658.47977	-5.8
3658.48201	-5.8
3658.48426	-5.3
3658.4865	-4.9
3658.48904	-5.5
3658.4916	-6.4
3658.49409	-5.4
3658.4966	-5.8
3658.49905	-6.8
3658.50153	-7
3658.50406	-6.1
3659.2934	-3.5
3659.29627	-3.7
3659.2994	-3.8
3659.30251	-3.8
3659.30558	-4.1
3659.30904	-3.7
3659.31207	-3.8
3659.31513	-4.9
3659.3237	-3.6
3659.32684	-4.3
3659.32962	-3.7
3659.33218	-3.9
3659.33449	-4
3659.33681	-4
3659.33913	-4.8
3659.34176	-3.8
3659.34431	-4.4
3659.34698	-3.9
3659.34961	-4.3
3659.35647	-3.5
3659.35884	-4
3659.36117	-4.2
3659.36373	-4.6
3659.36608	-4.4
3659.3684	-4
3659.37053	-4.6
3659.37264	-4.9
3659.37495	-4.6
3659.37729	-5.2
3659.37966	-5.9
3659.38202	-5.4
3659.38915	-5.3
3659.39155	-4.9
3659.39389	-5.7
3659.39626	-5.6
3659.39861	-6.3
3659.40094	-5.3
3659.40329	-5.2
3659.40565	-5.3
3659.40788	-4.9
3659.41002	-4.6
3659.41213	-5.2
3659.41436	-5.9
3659.41647	-4.2
3659.42308	-4.5
3659.42534	-4.9
3659.42769	-4.6
3659.43024	-4.7
3659.43263	-4.7
3659.43472	-4.5
3659.43681	-4.5
3659.4389	-4.6
3659.44097	-5
3659.44307	-3.7
3659.44514	-4.7
3659.44736	-4
3659.44949	-3.4
3659.45696	-5.1
3659.45936	-6.3
3659.46145	-5.1
3659.46354	-5.1
3659.46557	-5.5
3659.46764	-4.8
3659.46973	-5
3659.47186	-5.9
3659.47389	-4.8
3659.47608	-4.8
3659.4837	-5
3659.48656	-4.9
3659.48883	-5.2
3659.49135	-7.2
3659.49385	-6.8
3659.4962	-7.4
3659.49977	-5.5
3660.30861	-2.3
3660.31102	-1.5
3660.31336	-1.6
3660.31581	-1.4
3660.31833	-1.9
3660.32089	-2.3
3660.32348	-1.7
3660.3261	-1.7
3660.32872	-1.8
3660.33788	-1.4
3660.34053	-1.3
3660.34426	-2
3660.34671	-1.1
3660.34914	-1.3
3660.35172	-0.3
3660.35424	-0.6
3660.35674	-0.4
3660.35924	-1
3660.36187	-0.3
3660.36431	-0.6
3660.37144	-0.6
3660.37358	-0.8
3660.37582	-0.2
3660.37828	-0.2
3660.38047	-0.5
3660.38269	-0.4
3660.38514	0.4
3660.38757	-0.2
3660.39007	0.2
3660.39279	1.2
3660.39581	0.7
3660.39918	-0.1
3660.403	1.2
3660.41312	1.1
3660.41689	0.5
3660.41956	0.3
3660.42233	1.2
3660.425	1.1
3660.42767	0.9
3660.43016	1
3660.43291	1.8
3660.44222	0.1
3660.44501	1
3660.44789	0.3
3660.45057	1.2
3660.45301	0.5
3660.45565	0.9
3660.45826	0.6
3660.46088	1.4
3660.46351	1.2
3660.4662	1.6
3660.47837	2.4
3660.48243	2.1
3660.48481	1.4
3660.48713	2
3660.48934	2
3660.49161	1.2
3660.49383	0.8
3660.49604	0.5
3660.4983	0.2
3661.31024	-6.5
3661.31422	-6.8
3661.3166	-5.9
3661.31889	-6.2
3661.32121	-5.5
3661.32359	-6.3
3661.32598	-6.2
3661.32847	-7.1
3661.33804	-6.1
3661.34053	-6.2
3661.34289	-5.9
3661.34518	-4.4
3661.34751	-4.4
3661.34983	-4.7
3661.35224	-5
3661.35467	-5.2
3661.3575	-5.4
3661.36094	-5.2
3661.36891	-4.7
3661.37193	-4.8
3661.37454	-4.3
3661.37716	-4.2
3661.37976	-4.2
3661.38225	-4.7
3661.38492	-3.9
3661.38745	-4.3
3661.38997	-4.2
3661.39245	-4.6
3661.39495	-4.4
3661.40632	-3
3661.40944	-4.2
3661.41589	-3
3661.41845	-3.8
3661.42399	-4.8
3661.42719	-4.1
3661.42968	-4.6
3669.31959	-9.7
3669.32177	-10.3
3669.3239	-10.2
3669.32597	-10
3669.32806	-9.1
3669.33015	-9.2
3669.33222	-8.7
3669.3344	-8.3
3669.34394	-8.6
3669.34652	-8.4
3669.34885	-8.4
3669.35127	-8.1
3669.35389	-9.3
3669.35624	-9.2
3669.35894	-9.1
3669.36142	-9.2
3669.36387	-9.1
3669.36633	-9.2
3669.36863	-10.1
3669.37637	-9
3669.3791	-8.6
3669.38263	-9.1
3669.38508	-8.9
3669.38727	-8.3
3669.38947	-9.2
3669.39166	-8.3
3669.39406	-8.3
3669.39639	-8.7
3669.3987	-7.8
3669.40101	-7.7
3669.40997	-7.8
3669.41321	-7.5
3669.41561	-7.6
3669.41791	-7.8
3669.42009	-8.2
3669.42231	-8.2
3669.42461	-8.2
3669.42682	-8.5
3669.42922	-8.2
3669.43713	-8
3669.44025	-8.2
3669.44277	-7.5
3669.44557	-8.3
3669.44799	-8.1
3669.45047	-8
3669.45328	-9.7
3669.4559	-7.5
3669.45859	-8.1
3669.46131	-8.2
3670.30542	-2.8
3670.30733	-3.7
3670.31005	-3.5
3670.31182	-2.2
3670.31356	-3.5
3670.31528	-2.9
3670.31703	-4.4
3670.31877	-1.4
3670.32069	-2.4
3670.32266	-2.4
3670.32455	-2.2
3670.32641	-1
3670.32826	-0.7
3670.33012	-1.3
3670.33659	-1.9
3670.33875	-0.9
3670.3405	-1
3670.34225	-0.3
3670.34405	-0.2
3670.34581	-1.4
3670.34755	-0.9
3670.34939	-1
3670.35112	-1.2
3670.35287	-0.8
3670.35464	-0.4
3670.35638	-0.5
3670.35812	-1.3
3670.35985	-0.5
3670.3616	-0.5
3670.36334	-0.7
3670.47819	-3.6
3670.48112	-4.5
3670.48602	-4.5
3670.48855	-3.2
3670.4912	-4.3
3670.49611	-2.9
3670.49905	-3.9
3671.47084	-2.4
3671.47584	-2.4
3672.30321	-2.4
3672.30553	-3.1
3672.30782	-3
3672.31019	-3.6
3672.3125	-3.6
3672.31481	-3.9
3672.31713	-3.4
3672.3195	-3.1
3672.32183	-3.7
3672.32419	-2.3
3672.33155	-2.8
3672.33398	-4.2
3672.33637	-2.5
3672.3387	-3.9
3672.34105	-3.3
3672.34339	-2.6
3672.34571	-2.9
3672.34806	-2.8
3672.35043	-3.6
3672.35272	-2.4
3672.36293	-2
3672.36531	-3.6
3672.3677	-2.1
3672.37001	-1.3
3672.37234	-2.3
3672.37469	-1.3
3672.37698	-2.5
3672.37918	-1.3
3672.38138	-2.2
3672.38358	-2.6
3672.39102	-1.1
3672.41161	-1.3
3672.41391	-2.3
3672.41623	-2.6
3672.41863	-2.7
3672.42118	-3
3673.39799	-2.5
3673.40047	-3.5
3673.40256	-3.1
3673.40468	-3.1
3673.4066	-3.2
3673.40848	-3.2
3673.41038	-3.7
3673.41227	-4.1
3673.41417	-3.5
3673.41604	-3.5
3673.41791	-2.6
3673.4198	-3.5
3673.4217	-3.8
3673.4286	-1.7
3673.43102	-1.7
3673.43322	-2.2
3673.43525	-2.3
3673.43728	-1.4
3673.43931	-1.7
3673.44132	-2.3
3673.4433	-2.8
3673.44535	-1.4
3673.44737	-1.1
3673.44936	-1.3
3679.35161	-2.4
3679.35418	-1.4
3679.35631	-3.2
3679.35837	-2.6
3679.36036	-3
3679.36262	-2.2
3679.36467	-1.6
3679.36694	-2.3
3679.36907	-2.4
3679.37123	-0.4
3679.37333	-1.3
3679.37549	-1.7
3679.39025	-0.9
3679.39589	-1
3679.39851	-1
3679.40071	-1.3
3680.33597	1.3
3680.33867	3.1
3680.34113	3
3680.34376	3.5
3680.34632	3.6
3680.34888	2.9
3680.35149	3.8
3680.35405	3.1
3680.35659	2.7
3680.35913	2.2
3680.36181	3.1
3680.38927	2.5
3680.39216	2.3
3680.39495	1.8
3680.39774	2
3680.4005	1.5
3680.40306	1.4
3680.40562	0.5
3680.40821	1.2
3680.41075	0.8
3680.41339	0.8
3680.42118	0.2
3680.42434	-0.4
3680.42949	0.6
3680.4325	0.4
3680.43567	-0.1
3680.43867	0.1
3680.44191	0.6
3680.4451	0.5
3680.44847	-0.3
3680.4516	-0.6
3680.45482	0.5
3680.45788	0.1
3680.46096	-0.4
3681.35581	-4.9
3681.35836	-3
3681.36057	-4.2
3681.36287	-3.8
3681.36514	-4.6
3681.36742	-4
3681.36969	-3.7
3681.37193	-3.9
3681.37438	-3.8
3681.37671	-3.2
3681.38906	-3.4
3681.39222	-3.8
3681.39455	-4.2
3681.39662	-4.5
3681.39867	-3.1
3681.40058	-3.7
3681.40248	-3.5
3681.40442	-2.9
3681.40622	-3
3681.41609	-2.3
3681.41948	-3.1
3681.42132	-2.3
3681.4237	-2.6
3681.42573	-3
3681.42765	-2.6
3682.3244	-1.1
3682.32685	-0.5
3682.32924	-0.8
3682.33182	-0.5
3682.33439	-0.9
3682.33701	-1.5
3682.33959	-1.1
3682.34214	-1.1
3682.34483	-0.7
3682.34743	-1
3682.35456	-0.3
3682.35829	-0.4
3682.36076	-0.8
3682.36321	-0.4
3682.36566	-0.4
3682.36814	-0.9
3682.37058	-0.5
3682.37306	-0.8
3682.37551	-1.4
3682.37833	-1.4
3682.38595	-1.3
3682.38846	-1.2
3682.39084	-1.4
3682.39336	-1
3682.39588	-1.5
3682.39831	-1.3
3682.40076	-1.2
3682.40319	-0.5
3682.40563	-1.3
3682.40809	-2.1
3682.41576	-1
3682.42041	-0.5
3682.42446	-1.2
3682.4267	-0.9
3682.42898	-0.6
3682.43122	-0.8
3682.43336	-1
3682.43556	-1.6
3686.34317	-6.5
3686.3465	-6.8
3686.35001	-6.2
3686.35318	-5.7
3686.35689	-5.3
3686.35998	-5.1
3688.32235	-5.6
3688.32495	-4.9
3688.32687	-4.8
3688.3305	-5.6
3688.33241	-5.4
3688.33429	-5.4
3688.3364	-5.8
3688.3385	-5.6
3688.34046	-4.7
3688.34242	-5.8
3688.34916	-5.4
3688.35155	-6.8
3688.35354	-5.9
3688.35552	-6.4
3688.35747	-5.6
3688.35945	-6.3
3688.36141	-7.4
3688.36335	-5.8
3688.36533	-6.1
3688.36749	-6.4
3688.36957	-7.4
3688.37367	-7.2
3688.38153	-5.7
3688.38468	-6.5
3688.38701	-6.8
3688.38927	-6.3
3688.39153	-6
3688.3938	-5.8
3688.39605	-6.7
3688.39829	-7.2
3688.40054	-6.4
3688.40293	-6.1
3689.33748	-1.9
3689.34	-2.6
3689.34231	-1.6
3689.34468	-2.3
3689.34711	-1.9
3689.34954	-2.1
3689.35286	-2.3
3689.35532	-2.5
3689.35775	-2.9
3689.36019	-2.4
3689.36913	-2.7
3689.37209	-2.4
3689.37453	-1.9
3689.37713	-1.6
3689.3798	-1.8
3689.38247	-1.7
3689.38515	-1.6
3689.38785	-1.3
3689.39066	-1.9
3689.39333	-2
3689.40061	-1.6
3689.40329	-1.7
3689.406	-1.3
3689.40876	-2.5
3689.41146	-2.5
3689.41429	-2
3689.41708	-2.2
3689.41992	-2.3
3689.42271	-2.3
3689.42556	-2.6
3691.35361	-5
3691.35564	-2.9
3691.35806	-4
3691.35995	-4.2
3691.3618	-6.1
3691.36374	-5.2
3691.36569	-3.1
3691.36759	-4.7
3691.36943	-5
3691.37137	-4.9
3691.37367	-6.2
3691.37569	-6.4
3691.37773	-6.2
3691.37997	-5.8
3691.38704	-5.6
3691.39046	-5.5
3691.39278	-5.8
3691.39524	-5
3691.39772	-5.4
3691.40017	-5.7
