"t.modelo" "mod53"
"71" 1793.10208814021 0.962983247618264
"72" 1793.10347705692 0.981153676749188
"73" 1793.10486597409 0.984065687570226
"74" 1793.10625489127 0.986022112424815
"75" 1793.10764380844 0.985198983672239
"76" 1793.10903272515 0.993929611157978
"77" 1793.11042164232 0.993446011522962
"78" 1793.1118105595 0.985661801195639
"79" 1793.11319947621 0.986019737663855
"80" 1793.11458839338 0.984424638467811
"81" 1793.11597731056 0.981073467157941
"82" 1793.11736622726 0.985203016452594
"83" 1793.11875514444 0.980796254716456
"84" 1793.12014406161 0.983135249061776
"85" 1793.12153297832 0.987150693299439
"86" 1793.12292189549 0.987574261188741
"87" 1793.12431081267 0.987093250261726
"88" 1793.12569972938 0.986336187857203
"89" 1793.12708864655 0.994930909000311
"90" 1793.12847756326 0.994851804069574
"91" 1793.12986648043 0.992843833185521
"92" 1793.13125539714 0.996590920350201
"93" 1793.13264431431 0.996347843357645
"94" 1793.13403323102 0.994178768884148
"95" 1793.1354221482 1.0028739368489
"96" 1793.13681106491 1.00830261779257
"97" 1793.13819998208 1.00519131991696
"98" 1793.13958889879 1.00104734266981
"99" 1793.14097781596 0.998339671479738
"100" 1793.14236673267 1.00584343598983
"101" 1793.14375564984 1.01149088312492
"102" 1793.14514456655 1.01218268595891
"103" 1793.14653348373 1.01210888527332
"104" 1793.14792240044 1.01390750871966
"105" 1793.14931131761 1.01391754757469
"106" 1793.15070023432 1.01718972957004
"107" 1793.15208915102 1.01571974892389
"108" 1793.1534780682 1.01816504836858
"109" 1793.15486698491 1.01870192111361
"110" 1793.15625590208 1.01616213307776
"111" 1793.15764481879 1.02174588450686
"112" 1793.1590337355 1.02027619602852
"113" 1793.16042265267 1.02313523335892
"114" 1793.16181156938 1.02311339994264
"115" 1793.16320048609 1.02388114572853
"116" 1793.16458940326 1.02905552778964
"117" 1793.16597831997 1.03258226533298
"118" 1793.16736723668 1.02406338752554
"119" 1793.16875615385 1.02235860980421
"120" 1793.17014507056 1.02789416744425
"121" 1793.17153398727 1.02373043487273
"122" 1793.17292290398 1.02136243523758
"123" 1793.17431182115 1.03494368025255
"124" 1793.17570073786 1.03945342042103
"125" 1793.17708965457 1.03917363433275
"126" 1793.17847857128 1.03831445984535
"127" 1793.18125640516 1.03747970928367
"128" 1793.18264532187 1.03931349315024
"129" 1793.18403423858 1.03844398990666
"130" 1793.18542315528 1.04615613826091
"131" 1793.18681207199 1.05465701594338
"132" 1793.1882009887 1.06369166203968
"133" 1793.18958990588 1.0623862659412
"134" 1793.19097882259 1.05107089153564
"135" 1793.19236773929 1.04535085708181
"136" 1793.193756656 1.04370275085552
"137" 1793.19514557271 1.03803205265898
"138" 1793.19653448942 1.04187293381689
"139" 1793.19792340613 1.04621288806736
"140" 1793.19931232283 1.0516568298913
"141" 1793.20070123954 1.05426516409191
"142" 1793.20209015625 1.05694329398804
"143" 1793.20347907296 1.05857102136987
"144" 1793.20486798967 1.05819192177324
"145" 1793.20625690638 1.05833543374338
"146" 1793.20764582308 1.06086624431784
"147" 1793.20903473979 1.05436948657228
"148" 1793.2104236565 1.05434086479281
"149" 1793.21181257321 1.05778888515075
"150" 1793.21320148992 1.05368489619045
"151" 1793.21459040663 1.05866097080241
"152" 1793.21597932333 1.06104126519128
"153" 1793.21736824004 1.07059207568295
"154" 1793.21875715675 1.07089633637246
"155" 1793.22014607346 1.06462084232014
"156" 1793.22153499017 1.07027050127148
"157" 1793.22292390688 1.08010432832606
"158" 1793.22431282359 1.08012778114878
"159" 1793.22570174029 1.07922084339526
"160" 1793.227090657 1.07362010537193
"161" 1793.22847957324 1.06902369263552
"162" 1793.22986848995 1.06784346719993
"163" 1793.23125740666 1.07327944689702
"164" 1793.23264632337 1.07416411198405
"165" 1793.23403524008 1.07059340100652
"166" 1793.23542415679 1.06623170406318
"167" 1793.23681307303 1.06777848457823
"168" 1793.23820198974 1.06888544875961
"169" 1793.23959090645 1.07758856246057
"170" 1793.24097982315 1.08602489755528
"171" 1793.2423687394 1.08812575075458
"172" 1793.24375765611 1.09464133617691
"173" 1793.24514657281 1.0950320434279
"174" 1793.24653548952 1.09910584411955
"175" 1793.24792440576 1.09581343705167
"176" 1793.24931332247 1.09605000239243
"177" 1793.25070223918 1.1019312740247
"178" 1793.25209115542 1.10460953845186
"179" 1793.25348007213 1.09592570309708
"180" 1793.25486898884 1.08925517941998
"181" 1793.25625790508 1.08729529664247
"182" 1793.25764682179 1.09326783022113
"183" 1793.2590357385 1.09546001648734
"184" 1793.26042465474 1.0946665499277
"185" 1793.26181357145 1.09354842365251
"186" 1793.26320248816 1.09377320168216
"187" 1793.2645914044 1.10005332514306
"188" 1793.26598032111 1.10509989965724
"189" 1793.26736923735 1.09784115666471
"190" 1793.26875815406 1.09561530586244
"191" 1793.27014707077 1.10416574653357
"192" 1793.27153598701 1.11527442920037
"193" 1793.27292490372 1.10938400558902
"194" 1793.27431381996 1.10773010408437
"195" 1793.27570273667 1.11031333060222
"196" 1793.27709165291 1.10702627103773
"197" 1793.27848056962 1.1033440629317
"198" 1793.27986948587 1.10676004924873
"199" 1793.28125840257 1.10887626939687
"200" 1793.28264731882 1.10712451991838
"201" 1793.28403623552 1.11280112622842
"202" 1793.28542515177 1.10771891541372
"203" 1793.28681406848 1.103990508843
"204" 1793.28820298472 1.10569505846727
"205" 1793.28959190096 1.10806765286449
"206" 1793.29098081767 1.11340870992563
"207" 1793.29236973391 1.12757802739935
"208" 1793.29375865062 1.12640981523747
"209" 1793.29514756686 1.12040531112526
"210" 1793.29653648311 1.11552170961953
"211" 1793.29792539981 1.11295306341531
"212" 1793.29931431606 1.10938796899048
"213" 1793.3007032323 1.1126827288384
"214" 1793.30209214901 1.11345736371748
"215" 1793.30348106525 1.11092650421221
"216" 1793.30486998149 1.11709693263622
"217" 1793.3062588982 1.1223325564143
"218" 1793.30764781444 1.13132838814844
"219" 1793.30903673069 1.13582645343631
"220" 1793.3104256474 1.13537791280157
"221" 1793.31181456364 1.1377315786549
"222" 1793.31320347988 1.13568250786386
"223" 1793.31459239612 1.12548859566696
"224" 1793.31598131283 1.12288227963176
"225" 1793.31737022907 1.12542597385277
"226" 1793.31875914532 1.12776271062147
"227" 1793.32014806156 1.1318554857301
"228" 1793.3215369778 1.12617404151589
"229" 1793.32292589451 1.1335677397285
"230" 1793.32431481075 1.13801382471114
"231" 1793.325703727 1.13290821810281
"232" 1793.32709264324 1.13868631820628
"233" 1793.32848155948 1.13870962703113
"234" 1793.32987047572 1.12912159340348
"235" 1793.33125939243 1.13019990644199
"236" 1793.33264830868 1.13683826601466
"237" 1793.33542614116 1.14404248268901
"238" 1793.3368150574 1.14905701949881
"239" 1793.33820397365 1.14266575161518
"240" 1793.33959288989 1.14545959291054
"241" 1793.34098180613 1.13290854537466
"242" 1793.34237072238 1.12487975581933
"243" 1793.34375963862 1.12612995390964
"244" 1793.34514855486 1.12148911359969
"245" 1793.3465374711 1.11255920587942
"246" 1793.34792638734 1.11887831640781
"247" 1793.34931530359 1.11932788739579
"248" 1793.35070421983 1.12470834160279
"249" 1793.35209313607 1.13440224689539
"250" 1793.35348205232 1.13837009435505
"251" 1793.35487096856 1.13746774194757
"252" 1793.3562598848 1.13461297508352
"253" 1793.35764880104 1.14186964844448
"254" 1793.35903771729 1.14495145372218
"255" 1793.36042663353 1.14886256551789
"256" 1793.36181554977 1.14907418357132
"257" 1793.36320446602 1.15017305602355
"258" 1793.36459338226 1.16301067076332
"259" 1793.3659822985 1.16681779094471
"260" 1793.36737121474 1.1662626139055
"261" 1793.36876013052 1.16070558630261
"262" 1793.37014904676 1.16120408409935
"263" 1793.37153796301 1.1603463943546
"264" 1793.37292687925 1.16916141175018
"265" 1793.37431579549 1.17541617898786
"266" 1793.37570471173 1.1762816452095
"267" 1793.37709362751 1.17589063463208
"268" 1793.37848254375 1.18156582648239
"269" 1793.37987146 1.18041342124791
"270" 1793.38126037624 1.17181256287535
"271" 1793.38264929248 1.16705844196193
"272" 1793.38403820826 1.16126990184416
"273" 1793.3854271245 1.14953639404571
"274" 1793.38681604074 1.14976470359596
"275" 1793.38820495699 1.15391074170299
"276" 1793.38959387276 1.14966552795039
"277" 1793.39098278901 1.14852210029216
"278" 1793.39237170525 1.14967924073634
"279" 1793.39376062103 1.14919000017124
"280" 1793.39514953727 1.15458479884104
"281" 1793.39653845351 1.15811204995149
"282" 1793.39792736975 1.1542457863488
"283" 1793.39931628553 1.15313675599182
"284" 1793.40070520177 1.15581887786247
"285" 1793.40209411755 1.15945000312591
"286" 1793.40348303379 1.16371533453667
"287" 1793.40487195004 1.1667311233309
"288" 1793.40626086581 1.16617734311446
"289" 1793.40764978206 1.1734545750909
"290" 1793.40903869783 1.16991078075109
"291" 1793.41042761408 1.16638163541197
"292" 1793.41181653032 1.16994201292514
"293" 1793.41320544609 1.1663997737899
"294" 1793.41459436234 1.16093365394216
"295" 1793.41598327811 1.15897620506328
"296" 1793.41737219436 1.15863804462441
"297" 1793.41876111013 1.15940940712941
"298" 1793.42015002638 1.16331216084069
"299" 1793.42153894215 1.16060723908236
"300" 1793.4229278584 1.16124771442181
"301" 1793.42431677417 1.1629017480318
"302" 1793.42570569042 1.160250017436
"303" 1793.42709460619 1.15049585279012
"304" 1793.42848352244 1.15166236506524
"305" 1793.42987243821 1.15360181533626
"306" 1793.43126135446 1.15268662736717
"307" 1793.43265027023 1.15703741521372
"308" 1793.43403918601 1.15798526857455
"309" 1793.43542810225 1.15340545702608
"310" 1793.43681701803 1.15645997344935
"311" 1793.43820593427 1.15047147899133
"312" 1793.43959485005 1.14469250646894
"313" 1793.44098376583 1.13904677252018
"314" 1793.44237268207 1.13900660396836
"315" 1793.44376159785 1.13927170740378
"316" 1793.44515051362 1.14351533654725
"317" 1793.44653942987 1.15410645589198
"318" 1793.44792834564 1.15370055939751
"319" 1793.44931726142 1.15073084375458
"320" 1793.45070617766 1.15024355579549
"321" 1793.45209509344 1.15227334097488
"322" 1793.45348400922 1.15105519032545
"323" 1793.45487292546 1.14923206543855
"324" 1793.45626184124 1.14922696034252
"325" 1793.45765075701 1.15284724368249
"326" 1793.45903967279 1.14530232178894
"327" 1793.46042858857 1.14040941119704
"328" 1793.46181750481 1.13834221241053
"329" 1793.46459533637 1.142653894693
"330" 1793.46598425214 1.14551939809433
"331" 1793.46737316838 1.14246306398683
"332" 1793.46876208416 1.12921086905537
"333" 1793.47015099994 1.12113721857726
"334" 1793.47153991572 1.12935058862172
"335" 1793.47292883149 1.14027771612789
"336" 1793.47431774727 1.14199221292658
"337" 1793.47570666305 1.1348093766157
"338" 1793.47709557929 1.12489147130026
"339" 1793.47848449507 1.12582095061714
"340" 1793.47987341084 1.13097015080799
"341" 1793.48126232662 1.13518174150351
"342" 1793.4826512424 1.14939101667791
"343" 1793.48404015817 1.15286476024128
"344" 1793.48542907395 1.14552903888898
"345" 1793.48681798973 1.14922195906133
"346" 1793.48820690551 1.14152202112904
"347" 1793.48959582128 1.13600848726938
"348" 1793.49098473706 1.13161039726622
"349" 1793.49237365284 1.12496569130552
"350" 1793.49376256861 1.11995697716572
"351" 1793.49515148439 1.12133210260763
"352" 1793.49654040017 1.1215306211258
"353" 1793.49792931594 1.1236341298137
"354" 1793.49931823172 1.12654066689125
"355" 1793.5007071475 1.12989565089587
"356" 1793.50209606328 1.12347450888993
"357" 1793.50348497905 1.11994654111886
"358" 1793.50487389483 1.12190535248302
"359" 1793.50626281061 1.12095543879945
"360" 1793.50765172638 1.12637316000055
"361" 1793.50904064216 1.12836910358612
"362" 1793.51042955747 1.13462706134366
"363" 1793.51181847325 1.13699022576129
"364" 1793.51320738903 1.13656305442968
"365" 1793.5145963048 1.13758945512814
"366" 1793.51598522058 1.13162348630764
"367" 1793.51737413636 1.11918654587216
"368" 1793.51876305213 1.11653714949812
"369" 1793.52015196745 1.11892288656365
"370" 1793.52154088322 1.11525353895051
"371" 1793.522929799 1.10950343666946
"372" 1793.52431871478 1.10652401327273
"373" 1793.52570763055 1.10074853977726
"374" 1793.52709654587 1.09979153157611
"375" 1793.52848546164 1.09894504294523
"376" 1793.52987437742 1.09922877927841
"377" 1793.5312632932 1.10141068583462
"378" 1793.53265220851 1.10356560384558
"379" 1793.53404112428 1.09807501468517
"380" 1793.53543004006 1.09306338123756
"381" 1793.53681895584 1.09542794895389
"382" 1793.53820787115 1.09958945441624
"383" 1793.53959678693 1.09750786444126
"384" 1793.5409857027 1.09827073172011
"385" 1793.54237461802 1.1046734829627
"386" 1793.54376353379 1.10453523491143
"387" 1793.54515244957 1.10361564455329
"388" 1793.54654136488 1.09764916925587
"389" 1793.54793028066 1.08525766798036
"390" 1793.54931919597 1.07298915326367
"391" 1793.55070811175 1.07466365465242
"392" 1793.55209702752 1.08626732051361
"393" 1793.55348594284 1.08284324475235
"394" 1793.55487485861 1.079077921964
"395" 1793.55626377392 1.08349561144971
"396" 1793.5576526897 1.08562075674519
"397" 1793.55904160548 1.07762311086099
"398" 1793.56043052079 1.07581849236219
"399" 1793.56181943657 1.08066828764723
"400" 1793.56320835188 1.07826312491906
"401" 1793.56459726765 1.08493826294915
"402" 1793.56598618297 1.08623596735821
"403" 1793.56737509874 1.08652981984814
"404" 1793.56876401405 1.09164539173975
"405" 1793.57015292983 1.08469324845676
"406" 1793.57154184514 1.08650784937581
"407" 1793.57293076092 1.08901241178029
"408" 1793.57431967623 1.08874300305658
"409" 1793.57570859154 1.08412578167549
"410" 1793.57709750732 1.08403383847837
"411" 1793.57848642263 1.07278194585232
"412" 1793.57987533841 1.07378256785724
"413" 1793.58126425372 1.0684806090366
"414" 1793.5826531695 1.06915221636155
"415" 1793.58404208481 1.06668372513774
"416" 1793.58543100012 1.06779226567882
"417" 1793.5868199159 1.06478244775897
"418" 1793.58820883121 1.05526756743521
"419" 1793.58959774652 1.05424070588676
"420" 1793.5909866623 1.05376857344543
"421" 1793.59237557761 1.05881502724387
"422" 1793.59376449292 1.06155960665921
"423" 1793.5951534087 1.06513805619225
"424" 1793.59654232401 1.06458138645899
"425" 1793.59793123932 1.06192037068726
"426" 1793.59932015509 1.05382105012286
"427" 1793.60070907041 1.05428634358131
"428" 1793.60209798572 1.05296855523316
"429" 1793.60348690103 1.04672619166169
"430" 1793.60487581681 1.04580098350572
"431" 1793.60626473212 1.0392644580394
"432" 1793.60765364743 1.04115002801075
"433" 1793.60904256274 1.04348716992146
"434" 1793.61043147805 1.04757092549822
"435" 1793.61182039383 1.04777192168379
"436" 1793.61320930914 1.04594490387349
"437" 1793.61459822445 1.04229237214299
"438" 1793.61598713976 1.03543342777245
"439" 1793.61737605507 1.02974506001328
"440" 1793.61876497039 1.02760885195596
"441" 1793.62015388616 1.02761976646287
"442" 1793.62154280147 1.03041329226135
"443" 1793.62293171678 1.0311019236447
"444" 1793.6243206321 1.03130541751247
"445" 1793.62570954741 1.03194421724763
"446" 1793.62709846272 1.03016615092666
"447" 1793.62848737803 1.02743254395248
"448" 1793.62987629334 1.02251999814247
"449" 1793.63126520865 1.01979686850722
"450" 1793.63265412397 1.01315899644858
"451" 1793.63404303928 1.00869781856721
"452" 1793.63543195459 1.01835651206465
"453" 1793.63682087036 1.01881615374609
"454" 1793.63820978568 1.02098254216314
"455" 1793.63959870099 1.02091407068088
"456" 1793.6409876163 1.01253505353238
"457" 1793.64237653161 1.00925449888565
"458" 1793.64376544646 1.00617606890148
"459" 1793.64515436177 0.994108162156213
"460" 1793.64654327708 0.99225651870254
"461" 1793.64793219239 0.994996571850689
"462" 1793.6493211077 0.994511239852532
"463" 1793.65071002301 0.997515368334766
"464" 1793.65209893832 1.0011516677449
"465" 1793.65348785364 1.00728621363698
"466" 1793.65487676895 1.01046689383322
"467" 1793.65626568426 1.01497829196299
"468" 1793.65765459957 1.00884711760808
"469" 1793.65904351488 0.99764360451031
"470" 1793.66043242973 0.996286309959896
"471" 1793.66182134504 0.991423225994867
"472" 1793.66321026035 0.989023483596705
"473" 1793.66459917566 0.978876342818051
"474" 1793.66598809097 0.973187182386228
"475" 1793.66737700628 0.977766828385398
"476" 1793.66876592113 0.984733442199973
"477" 1793.67015483644 0.988668128849156
"478" 1793.67154375175 0.992503272251131
"479" 1793.67293266706 0.987574607360661
"480" 1793.67432158238 0.979524750914803
"481" 1793.67571049722 0.975231264957945
"482" 1793.67709941253 0.977106267804744
"483" 1793.67848832784 0.974040614632409
"484" 1793.67987724315 0.976621581978053
"485" 1793.681266158 0.974481835428641
"486" 1793.68265507331 0.974318996625053
"487" 1793.68404398862 0.971009615008181
"488" 1793.68543290347 0.961664838612661
"489" 1793.68682181878 0.955861386419448
"490" 1793.68821073409 0.948278962032924
"491" 1793.68959964894 0.942092647544102
"492" 1793.69098856425 0.938968508703182
"493" 1793.69237747956 0.94350263346113
"494" 1793.69376639441 0.943486762939871
"495" 1793.69515530972 0.947049736951522
"496" 1793.69654422503 0.953867231268004
"497" 1793.69793313987 0.956834018146521
"498" 1793.69932205519 0.96010700328644
"499" 1793.70071097003 0.955842346625716
"500" 1793.70209988534 0.952953906002759
"501" 1793.70348880065 0.947892010493844
"502" 1793.7048777155 0.947032470193675
"503" 1793.70626663081 0.944644457749233
"504" 1793.70765554566 0.947548361817232
"505" 1793.70904446097 0.944816951466725
"506" 1793.71043337581 0.943548838028607
"507" 1793.71182229112 0.941739437574357
"508" 1793.71321120597 0.942951229188853
"509" 1793.71460012128 0.944185516591348
"510" 1793.71598903613 0.943433546256756
"511" 1793.71737795144 0.938537387621828
"512" 1793.71876686628 0.934814433600864
"513" 1793.7201557816 0.941620077678213
"514" 1793.72154469644 0.943986685572517
"515" 1793.72293361175 0.940554290556246
"516" 1793.7243225266 0.930124432057197
"517" 1793.72571144191 0.922732734013617
"518" 1793.72710035676 0.923851074365938
"519" 1793.7284892716 0.917295977545883
"520" 1793.72987818691 0.910638463686679
"521" 1793.73126710176 0.909910011160836
"522" 1793.73265601707 0.91049393513983
"523" 1793.73404493192 0.908620289919194
"524" 1793.73543384676 0.901992503436928
"525" 1793.73682276207 0.894898510190042
"526" 1793.73821167692 0.89456055069564
"527" 1793.73960059176 0.898382687271504
"528" 1793.74098950708 0.898635834941343
"529" 1793.74237842192 0.90781930276094
"530" 1793.74376733677 0.905435007430625
"531" 1793.74515625208 0.896813038672255
"532" 1793.74654516692 0.889888299589526
"533" 1793.74793408177 0.873867394781875
"534" 1793.74932299662 0.867542582398181
"535" 1793.75071191193 0.874381403341785
"536" 1793.75210082677 0.873585016877086
"537" 1793.75348974162 0.874754073451159
"538" 1793.75487865646 0.884246742440762
"539" 1793.75626757178 0.888678969256236
"540" 1793.75765648662 0.886422936368256
"541" 1793.75904540147 0.882927884499543
"542" 1793.76043431631 0.883656886721055
"543" 1793.76182323116 0.888066377212649
"544" 1793.76321214647 0.885785754427882
"545" 1793.76460106132 0.879020682013567
"546" 1793.76598997616 0.880185985879187
"547" 1793.76737889101 0.879133086426326
"548" 1793.76876780585 0.882395206797844
"549" 1793.7701567207 0.884392864546634
"550" 1793.77154563554 0.891408886330267
"551" 1793.77293455039 0.892753715513309
"552" 1793.7743234657 0.883020957270497
"553" 1793.77571238055 0.877627142063599
"554" 1793.77710129539 0.878911844435193
"555" 1793.77849021024 0.871517702349284
"556" 1793.77987912508 0.872015679259962
"557" 1793.78126803993 0.877355498901747
"558" 1793.78265695478 0.873893898339048
"559" 1793.78404586962 0.8725621642583
"560" 1793.78543478447 0.862041636391953
"561" 1793.78682369931 0.851702510403535
"562" 1793.78821261416 0.852713204731311
"563" 1793.789601529 0.848048677135591
"564" 1793.79099044385 0.833086375873263
"565" 1793.7923793587 0.826551873126279
"566" 1793.79376827354 0.813665504935709
"567" 1793.79515718839 0.813329071738086
"568" 1793.79654610323 0.815235193986605
"569" 1793.79793501808 0.81620409313622
"570" 1793.79932393292 0.818942122431452
"571" 1793.80071284777 0.829548928713544
"572" 1793.80210176262 0.822737562653763
"573" 1793.803490677 0.807200966559379
"574" 1793.80487959184 0.796486102110847
"575" 1793.80626850669 0.783844908731068
"576" 1793.80765742153 0.779826656810725
"577" 1793.80904633638 0.774350021216798
"578" 1793.81043525122 0.77248538056617
"579" 1793.81182416607 0.768498530511667
"580" 1793.81321308092 0.75772407523184
"581" 1793.8146019953 0.757105197774263
"582" 1793.81599091014 0.758925551358131
"583" 1793.81737982499 0.760533888644864
"584" 1793.81876873983 0.75025015176832
"585" 1793.82015765468 0.740990628160146
"586" 1793.82154656906 0.728314868517918
"587" 1793.8229354839 0.721162001723105
"588" 1793.82432439875 0.711239899176742
"589" 1793.8257133136 0.70090514112249
"590" 1793.82710222798 0.691772494367905
"591" 1793.82849114282 0.693935635419445
"592" 1793.82988005767 0.692311835684527
"593" 1793.83126897251 0.677161650351914
"594" 1793.83265788689 0.670736084230172
"595" 1793.83404680174 0.662473820398556
"596" 1793.83543571658 0.656242629106996
"597" 1793.83682463096 0.659958691867655
"598" 1793.83821354581 0.659038630978308
"599" 1793.83960246066 0.661383272077345
"600" 1793.84099137504 0.659256478953421
"601" 1793.84238028988 0.649504551897847
"602" 1793.84376920473 0.644923988258294
"603" 1793.84515811911 0.631261217218883
"604" 1793.84654703395 0.621530515427155
"605" 1793.8479359488 0.620585451859515
"606" 1793.84932486318 0.622917971657813
"607" 1793.85071377802 0.611190473669961
"608" 1793.8521026924 0.59860608619541
"609" 1793.85349160725 0.58729691409666
"610" 1793.85488052163 0.585849141221732
"611" 1793.85626943648 0.574493101508995
"612" 1793.85765835132 0.568638062189796
"613" 1793.8590472657 0.559265197682267
"614" 1793.86043618055 0.55409674775867
"615" 1793.86182509493 0.546548136861495
"616" 1793.86321400977 0.54392095308078
"617" 1793.86460292415 0.536599596362331
"618" 1793.865991839 0.526973844042398
"619" 1793.86738075338 0.517397737765568
"620" 1793.86876966823 0.503663333963418
"621" 1793.8701585826 0.49075984716843
"622" 1793.87154749698 0.485155499664319
"623" 1793.87293641183 0.480595120345505
"624" 1793.87432532621 0.46285007512439
"625" 1793.87571424106 0.449012859029866
"626" 1793.87710315544 0.438578328246261
"627" 1793.87849207028 0.434115803539624
"628" 1793.87988098466 0.433397178135436
"629" 1793.88126989904 0.424206585223073
"630" 1793.88265881389 0.411268311043972
"631" 1793.88404772827 0.402820815021504
"632" 1793.88543664265 0.395579876457803
"633" 1793.88682555749 0.395917940883508
"634" 1793.88821447187 0.402480001315981
"635" 1793.88960338625 0.396870142101102
"636" 1793.8909923011 0.391634947921611
"637" 1793.89238121548 0.390740665479184
"638" 1793.89377012986 0.382871028857205
"639" 1793.89515904471 0.370380053136369
"640" 1793.89654795908 0.35236697972905
"641" 1793.89793687347 0.328928526407854
"642" 1793.89932578831 0.321188158347145
"643" 1793.90071470269 0.316768075892174
"644" 1793.90210361707 0.319886916365672
"645" 1793.90349253145 0.318963385798859
"646" 1793.9048814463 0.307467399314688
"647" 1793.90627036068 0.307605735058722
"648" 1793.90765927506 0.307810202705767
"649" 1793.90904818944 0.307395705132853
"650" 1793.91043710382 0.297949442389799
"651" 1793.91182601866 0.283461823017433
"652" 1793.91321493304 0.276853999375493
"653" 1793.91460384742 0.279441381142461
"654" 1793.9159927618 0.275242755387165
"655" 1793.91738167618 0.266961705377965
"656" 1793.91877059056 0.262529260356083
"657" 1793.92015950494 0.258586676920952
"658" 1793.92154841979 0.25367355159172
"659" 1793.92293733417 0.239351444363579
"660" 1793.92432624855 0.234024632785375
"661" 1793.92571516293 0.234985811163869
"662" 1793.92710407731 0.228660385768236
"663" 1793.92849299169 0.215513118649224
"664" 1793.92988190607 0.207245233530188
"665" 1793.93127082045 0.195991116033087
"666" 1793.93265973483 0.189533582789409
"667" 1793.93404864921 0.184164199950945
"668" 1793.93543756359 0.177760957801649
"669" 1793.93682647797 0.186220000233887
"670" 1793.93821539235 0.179597228217143
"671" 1793.93960430673 0.176890683713417
"672" 1793.94099322111 0.169755482010675
"673" 1793.94238213549 0.160673701561682
"674" 1793.94377104987 0.160135532819198
"675" 1793.94515996425 0.155236117717869
"676" 1793.94654887863 0.138568086827163
"677" 1793.94793779301 0.132475263456104
"678" 1793.94932670739 0.122411810751843
"679" 1793.95071562177 0.118300449692277
"680" 1793.95210453615 0.117944461721703
"681" 1793.95349345053 0.11845430082971
"682" 1793.95488236491 0.122536060968288
"683" 1793.95627127929 0.123807349709401
"684" 1793.9576601932 0.124934697169547
"685" 1793.95904910758 0.123765417730661
"686" 1793.96043802196 0.125258377434924
"687" 1793.96182693634 0.117171203660372
"688" 1793.96321585072 0.111125637236129
"689" 1793.96460476511 0.101324825939236
"690" 1793.96599367948 0.108925329894726
"691" 1793.9673825934 0.11022785214994
"692" 1793.96877150778 0.117238956683704
"693" 1793.97016042216 0.125379027208142
"694" 1793.97154933654 0.120001224940896
"695" 1793.97293825092 0.121523187990295
"696" 1793.97432716483 0.11799199302578
"697" 1793.97571607921 0.115054104636406
"698" 1793.97710499359 0.117253679792941
"699" 1793.97849390797 0.12206735677735
